SMEs,Location,Activity,"Turnover January,2018 (Pounds in millions)","Pre-tax Profit January,2018 (Pounds in millions)",Tax 2018 (Pounds in millions) ,"No of Employee January,2018","Turnover Febuary,2018 (Pounds in millions)","Pre-tax Profit Febuary,2018 (Pounds in millions)","Tax Febuary,2018 (Pounds in millions)","No of Employee Febuary,2018","Turnover March,2018 (Pounds in millions)","Pre-tax Profit March,2018 (Pounds in millions)","Tax March,2018 (Pounds in millions)","No of Employee March,2018","Pre-tax Profit April,2018 (Pounds in millions)","Tax April,2018 (Pounds in millions)","No of Employee April,2018","Turnover May,2018 (Pounds in millions)","Pre-tax Profit May,2018 (Pounds in millions)","Tax May,2018 (Pounds in millions)","No of Employee May,2018","Turnover June,2018 (Pounds in millions)","Pre-tax Profit June,2018 (Pounds in millions)","Tax June,2018 (Pounds in millions)","No of Employee June,2018","Turnover July,2018 (Pounds in millions)","Pre-tax Profit July,2018 (Pounds in millions)","Tax July,2018 (Pounds in millions)","No of Employee July,2018","Turnover August,2018 (Pounds in millions)","Pre-tax Profit August,2018 (Pounds in millions)","Tax August,2018 (Pounds in millions)","No of Employee August,2018","Turnover September,2018 (Pounds in millions)","Pre-tax Profit September,2018 (Pounds in millions)","Tax September,2018 (Pounds in millions)","No of Employee September,2018","Turnover October,2018 (Pounds in millions)","Pre-tax Profit October,2018 (Pounds in millions)","Tax October,2018 (Pounds in millions)","No of Employee October,2018","Turnover November,2018 (Pounds in millions)","Pre-tax Profit November,2018 (Pounds in millions)","Tax November,2018 (Pounds in millions)","No of Employee November,2018","Turnover December,2018 (Pounds in millions)","Pre-tax Profit December,2018 (Pounds in millions)","Tax December,2018 (Pounds in millions)","No of Employee December,2018","Turnover January,2019 (Pounds in millions)","Pre-tax Profit January,2019 (Pounds in millions)","Tax January,2019 (Pounds in millions)","No of Employee January,2019","Turnover Febuary,2019 (Pounds in millions)","Pre-tax Profit Febaury,2019 (Pounds in millions)","Tax Febuary,2019 (Pounds in millions)","No of Employee Febuary,2019","Turnover March,2019 (Pounds in millions)","Pre-tax Profit March,2019 (Pounds in millions)","Tax March,2019 (Pounds in millions)","No of Employee March,2019","Turnover April,2019 (Pounds in millions)","Pre-tax Profit April,2019 (Pounds in millions)","Tax April,2019 (Pounds in millions)","No of Employee April,2019","Turnover May,2019 (Pounds in millions)","Pre-tax Profit May,2019 (Pounds in millions)","Tax May,2019 (Pounds in millions)","No of Employee May,2019","Turnover June,2019 (Pounds in millions)","Pre-tax Profit June,2019 (Pounds in millions)","Tax June,2019 (Pounds in millions)","No of Employee June,2019","Turnover July,2019 (Pounds in millions)","Pre-tax Profit July,2019 (Pounds in millions)","Tax July,2019 (Pounds in millions)","No of Employee July,2019","Turnover August,2019 (Pounds in millions)","Pre-tax Profit August,2019 (Pounds in millions)","Tax August,2019 (Pounds in millions)","No of Employee August,2019","Turnover September,2019 (Pounds in millions)","Pre-tax Profit Semptember,2019 (Pounds in millions)","Tax September,2019 (Pounds in millions)","No of Employee September,2019","Turnover October,2019 (Pounds in millions)","Pre-tax Profit October,2019 (Pounds in millions)","Tax October,2019 (Pounds in millions)","No of Employee October,2019","Turnover November,2019 (Pounds in millions)","Pre-tax Profit November,2019 (Pounds in millions)","Tax November,2019 (Pounds in millions)","No of Employee November,2019","Turnover December,2019 (Pounds in millions)","Pre-tax Profit December,2019 (Pounds in millions)","Tax December,2019 (Pounds in millions)","No of Employee December,2019","Turnover January,2020 (Pounds in millions)","Pre-tax Profit January,2020 (Pounds in millions)","Tax Janauary,2020 (Pounds in millions)","No of Employee January,2020","Turnover Febuary,2020 (Pounds in millions)","Pre-tax Profit Febuary,2020 (Pounds in millions)","Tax Febuary,2020 (Pounds in millions)","No of Employee Febuary,2020","Turnover March,2020 (Pounds in millions)","Pre-tax Profit March,2020 (Pounds in millions)","Tax March,2020 (Pounds in millions)","No of Employee March,2020","Turnover April,2020 (Pounds in millions)","Pre-tax Profit April,2020 (Pounds in millions)","Tax April,2020 (Pounds in millions)","No of Employee April,2020","Turnover May,2020 (Pounds in millions)","Pre-tax Profit May,2020 (Pounds in millions)","Tax May,2020 (Pounds in millions)","No of Employee May,2020","Turnover June,2020 (Pounds in millions)","Pre-Tax June,2020 (Pounds in millions)","Tax June,2020 (Pounds in millions)","No of Employee June,2020","Turnover July,2020 (Pounds in millions)","Pre-Tax July,2020 (Pounds in millions)","Tax July,2020 (Pounds in millions)","No of Employee July,2020","Turnover August,2020 (Pounds in millions)","Pre-Tax August,2020 (Pounds in millions)","Tax August,2020 (Pounds in millions)","No of Employee August,2020","Turnover September,2020 (Pounds in millions)","Pre-Tax September,2020 (Pounds in millions)","Tax September,2020 (Pounds in millions)","No of Employee September,2020","Turnover October,2020 (Pounds in millions)","Pre-Tax October,2020 (Pounds in millions)","Tax October,2020 (Pounds in millions)","No of Employee October,2020","Turnover November,2020 (Pounds in millions)","Pre-Tax November,2020 (Pounds in millions)","Tax November,2020 (Pounds in millions)","No of Employee November,2020","Turnover December,2020 (Pounds in millions)","Pre-Tax December,2020 (Pounds in millions)","Tax December,2020 (Pounds in millions)","No of Employee December,2020","Turnover January,2021 (Pounds in millions)","Pre-Tax January,2021 (Pounds in millions)","Tax January,2021 (Pounds in millions)","No of Employee January,2021","Turnover Febuary,2021 (Pounds in millions)","Pre-Tax Febuary,2021 (Pounds in millions)","Tax Febuary,2021 (Pounds in millions)","No of Employee Febuary,2021","Turnover March,2021 (Pounds in millions)","Pre-Tax March,2021 (Pounds in millions)","Tax March,2021 (Pounds in millions)","No of Employee March,2021","Turnover April,2021 (Pounds in millions)","Pre-Tax April,2021 (Pounds in millions)","Tax April,2021 (Pounds in millions)","No of Employee April,2021","Turnover May,2021 (Pounds in millions)","Pre-Tax May,2021 (Pounds in millions)","Tax May,2021 (Pounds in millions)","No of Employee May,2021","Turnover June,2021 (Pounds in millions)","Pre-Tax June,2021 (Pounds in millions)","Tax June,2021 (Pounds in millions)","No of Employee June,2021","Turnover July,2021 (Pounds in millions)","Pre-Tax July,2021 (Pounds in millions)","Tax July,2021 (Pounds in millions)","No of Employee July,2021","Turnover August,2021 (Pounds in millions)","Pre-Tax August,2021 (Pounds in millions)","Tax August,2021 (Pounds in millions)","No of Employee August,2021","Turnover September,2021 (Pounds in millions)","Pre-Tax September,2021 (Pounds in millions)","Tax September,2021 (Pounds in millions)","No of Employee September,2021","Turnover October,2021 (Pounds in millions)","Pre-Tax October,2021 (Pounds in millions)","Tax October,2021 (Pounds in millions)","No of Employee October,2021","Turnover November,2021 (Pounds in millions)","Pre-Tax November,2021 (Pounds in millions)","Tax November,2021 (Pounds in millions)","No of Employee November,2021","Turnover December,2021 (Pounds in millions)","Pre-Tax December,2021 (Pounds in millions)","Tax December,2021 (Pounds in millions)","No of Employee Dcember,2021","Turnover January,2022 (Pounds in millions)","Pre-Tax January,2022 (Pounds in millions)","Tax January,2022 (Pounds in millions)","No of Employee January,2022","Turnover Febuary,2022 (Pounds in millions)","Pre-Tax Febuary,2022 (Pounds in millions)","Tax Febuary,2022 (Pounds in millions)","No of Employee Febuary,2022","Turnover March,2022(Pounds in millions)",Pre-Tax March2022 (Pounds in millions),"Tax March,2022 (Pounds in millions)","No of Employee March,2022","Turnover April,2022 (Pounds in millions)","Pre-Tax April,2022 (Pounds in millions)","Tax April,2022 (Pounds in millions)","No of Employee April,2022","Turnover May,2022 (Pounds in millions)","Pre-Tax May,2022 (Pounds in millions)","Tax May,2022 (Pounds in millions)","No of Employee May,2022","Turnover June,2022 (Pounds in millions)","Pre-Tax June,2022 (Pounds in millions)","Tax June,2022 (Pounds in millions)","No of Employee June,2022","Turnover July,2022 (Pounds in millions)","Pre-Tax July,2022 (Pounds in millions)","Tax July,2022 (Pounds in millions)","No of Employee July,2022","Turnover August,2022 (Pounds in millions)","Pre-Tax August,2022 (Pounds in millions)","Tax August,2022 (Pounds in millions)","No of Employee August,2022","Turnover September,2022 (Pounds in millions)","Pre-Tax September,2022 (Pounds in millions)","Tax September,2022 (Pounds in millions)","No of Employee September,2022","Turnover October,2022 (Pounds in millions)","Pre-Tax October,2022 (Pounds in millions)","Tax October,2022 (Pounds in millions)","No of Employee October,2022","Turnover November,2022 (Pounds in millions)","Pre-Tax November,2022 (Pounds in millions)","Tax November,2022 (Pounds in millions)","No of Employee November,2022","Turnover December,2022 (Pounds in millions)","Pre-Tax December,2022 (Pounds in millions)","Tax December,2022 (Pounds in millions)","No of Employee December,2022","Turnover January,2023 (Pounds in millions)","Pre-Tax January,2023 (Pounds in millions)","Tax January,2023 (Pounds in millions)","No of Employee January,2023","Turnover Febuary,2023 (Pounds in millions)","Pre-tax Profit Febuary,2023 (Pounds in millions)","Tax Febuary,2023 (Pounds in millions)","No of Employee Febuary,2023",
GWINDY 2012 (T/A JR Industries),Caerphilly,Roller shutter doors for commercial vehicles,14.9,2,0.26,21,15.35,2.20,0.44,21,15.94,2.42,0.48,21,2.20,0.44,21,17.14,2.31,0.46,21,17.73,2.24,0.45,23,18.48,2.25,0.45,23,19.07,2.20,0.44,23,19.37,2.31,0.46,23,19.97,2.20,0.44,23,20.12,2.24,0.45,23,20.52,2.31,0.46,23,21.12,2.33,0.47,23,21.93,2.38,0.48,23,22.80,2.42,0.48,23,23.49,2.47,0.49,23,24.43,2.60,0.52,24,25.40,2.24,0.45,25,25.91,2.20,0.44,25,27.21,2.86,0.57,25,27.75,2.88,0.58,25,28.31,3.11,0.62,25,28.59,2.35,0.47,25,29.16,2.42,0.48,25,29.45,2.90,0.58,25,29.72,3.17,0.63,25,29.98,3.42,0.68,25,30.13,3.76,0.75,25,30.38,3.84,0.77,25,30.59,3.91,0.78,25,30.77,4.03,0.81,25,31.02,4.39,0.88,25,31.27,4.52,0.90,27,31.45,4.15,0.83,27,31.74,4.39,0.88,27,31.90,4.11,0.82,27,32.05,4.32,0.86,27,32.12,4.40,0.88,27,32.41,4.58,0.92,27,33.38,4.72,0.94,27,33.71,4.86,0.97,27,34.02,4.91,0.98,27,35.04,5.00,1.00,27,35.39,4.61,0.92,27,36.10,4.80,0.96,27,36.82,4.99,1.00,27,37.55,5.19,1.04,27,38.31,5.40,1.08,27,39.07,4.27,0.85,27,39.46,4.66,0.93,27,39.86,4.40,0.88,29,40.22,4.58,0.92,29,40.62,4.67,0.93,29,40.94,4.76,0.95,29,41.31,4.91,0.98,29,41.64,5.20,1.04,29,45.81,5.05,1.01,29,46.22,4.99,1.00,30,46.68,5.08,1.02,31,47.10,5.28,1.06,31,47.57,6.34,1.27,31,48.00,7.61,1.52,31,
S&K HAULAGE (GLAMORGAN),Barry,Distribution and warehousing,14.7,1.2,0.16,27,15.14,1.32,0.26,27,15.73,1.45,0.29,27,1.32,0.26,27,16.91,1.39,0.28,27,17.49,1.35,0.27,29,18.23,1.35,0.27,29,18.82,1.32,0.26,29,19.11,1.39,0.28,29,19.70,1.32,0.26,29,19.85,1.35,0.27,29,20.24,1.39,0.28,29,20.84,1.40,0.28,29,21.63,1.43,0.29,29,22.50,1.45,0.29,29,23.17,1.48,0.30,29,24.10,1.56,0.31,30,25.06,1.35,0.27,31,25.56,1.32,0.26,31,26.84,1.72,0.34,31,27.38,1.73,0.35,31,27.93,1.87,0.37,31,28.20,1.41,0.28,31,28.77,1.45,0.29,31,29.06,1.74,0.35,31,29.32,1.90,0.38,31,29.58,2.05,0.41,31,29.73,2.26,0.45,31,29.97,2.30,0.46,31,30.18,2.35,0.47,31,30.36,2.42,0.48,31,30.60,2.64,0.53,31,30.85,2.71,0.54,33,31.03,2.49,0.50,33,31.31,2.64,0.53,33,31.47,2.47,0.49,33,31.62,2.59,0.52,33,31.69,2.64,0.53,33,31.97,2.75,0.55,33,32.93,2.83,0.57,33,33.26,2.91,0.58,33,33.56,2.94,0.59,33,34.57,3.00,0.60,33,34.91,2.77,0.55,33,35.61,2.88,0.58,33,36.32,2.99,0.60,33,37.05,3.11,0.62,33,37.79,3.24,0.65,33,38.55,2.56,0.51,33,38.93,2.80,0.56,33,39.32,2.64,0.53,35,39.68,2.75,0.55,35,40.07,2.80,0.56,35,40.39,2.86,0.57,35,40.76,2.94,0.59,35,41.08,3.12,0.62,35,45.19,3.03,0.61,35,45.60,2.99,0.60,36,46.05,3.05,0.61,37,46.47,3.17,0.63,37,46.93,3.80,0.76,37,47.36,4.56,0.91,37,
GAIA TECHNOLOGIES,Bangor,Information and communication technology,14.5,0.9,0.12,15,14.94,0.99,0.20,15,15.52,1.09,0.22,15,0.99,0.20,15,16.68,1.04,0.21,15,17.26,1.01,0.20,17,17.98,1.01,0.20,17,18.56,0.99,0.20,17,18.85,1.04,0.21,17,19.43,0.99,0.20,17,19.58,1.01,0.20,17,19.97,1.04,0.21,17,20.55,1.05,0.21,17,21.34,1.07,0.21,17,22.19,1.09,0.22,17,22.86,1.11,0.22,17,23.77,1.17,0.23,18,24.72,1.01,0.20,19,25.22,0.99,0.20,19,26.48,1.29,0.26,19,27.01,1.30,0.26,19,27.55,1.40,0.28,19,27.82,1.06,0.21,19,28.38,1.09,0.22,19,28.66,1.31,0.26,19,28.92,1.42,0.28,19,29.18,1.54,0.31,19,29.33,1.69,0.34,19,29.56,1.73,0.35,19,29.77,1.76,0.35,19,29.95,1.81,0.36,19,30.19,1.98,0.40,19,30.43,2.04,0.41,21,30.61,1.87,0.37,21,30.88,1.98,0.40,21,31.04,1.85,0.37,21,31.19,1.94,0.39,21,31.26,1.98,0.40,21,31.54,2.06,0.41,21,32.48,2.12,0.42,21,32.81,2.19,0.44,21,33.10,2.21,0.44,21,34.10,2.25,0.45,21,34.44,2.08,0.42,21,35.13,2.16,0.43,21,35.83,2.24,0.45,21,36.55,2.33,0.47,21,37.28,2.43,0.49,21,38.02,1.92,0.38,21,38.40,2.10,0.42,21,38.79,1.98,0.40,23,39.14,2.06,0.41,23,39.53,2.10,0.42,23,39.84,2.14,0.43,23,40.20,2.21,0.44,23,40.52,2.34,0.47,23,44.58,2.27,0.45,23,44.98,2.24,0.45,24,45.43,2.29,0.46,25,45.84,2.38,0.48,25,46.29,2.85,0.57,25,46.71,3.42,0.68,25,
KATHRENS,Pontypridd,Property,14.1,0.7,0.09,37,14.52,0.77,0.15,37,15.09,0.85,0.17,37,0.77,0.15,37,16.22,0.81,0.16,37,16.78,0.79,0.16,39,17.48,0.79,0.16,39,18.05,0.77,0.15,39,18.33,0.81,0.16,39,18.89,0.77,0.15,39,19.04,0.79,0.16,39,19.42,0.81,0.16,39,19.99,0.82,0.16,39,20.75,0.83,0.17,39,21.58,0.85,0.17,39,22.23,0.87,0.17,39,23.11,0.91,0.18,40,24.04,0.79,0.16,41,24.52,0.77,0.15,41,25.75,1.00,0.20,41,26.26,1.01,0.20,41,26.79,1.09,0.22,41,27.05,0.82,0.16,41,27.59,0.85,0.17,41,27.87,1.02,0.20,41,28.12,1.11,0.22,41,28.37,1.20,0.24,41,28.52,1.32,0.26,41,28.74,1.34,0.27,41,28.95,1.37,0.27,41,29.12,1.41,0.28,41,29.35,1.54,0.31,41,29.59,1.58,0.32,43,29.76,1.45,0.29,43,30.03,1.54,0.31,43,30.18,1.44,0.29,43,30.33,1.51,0.30,43,30.39,1.54,0.31,43,30.67,1.60,0.32,43,31.59,1.65,0.33,43,31.90,1.70,0.34,43,32.19,1.72,0.34,43,33.16,1.75,0.35,43,33.49,1.61,0.32,43,34.16,1.68,0.34,43,34.84,1.75,0.35,43,35.54,1.82,0.36,43,36.25,1.89,0.38,43,36.97,1.50,0.30,43,37.34,1.63,0.33,43,37.72,1.54,0.31,45,38.06,1.60,0.32,45,38.44,1.63,0.33,45,38.74,1.67,0.33,45,39.09,1.72,0.34,45,39.41,1.82,0.36,45,43.35,1.77,0.35,45,43.74,1.74,0.35,46,44.17,1.78,0.36,47,44.57,1.85,0.37,47,45.02,2.22,0.44,47,45.42,2.66,0.53,47,
RYLO,Swansea,Nursing and residential homes,8.9,2.4,0.31,31,9.17,2.64,0.53,31,9.52,2.90,0.58,31,2.64,0.53,31,10.24,2.77,0.55,31,10.59,2.69,0.54,33,11.04,2.70,0.54,33,11.39,2.65,0.53,33,11.57,2.77,0.55,33,11.93,2.64,0.53,33,12.02,2.69,0.54,33,12.26,2.77,0.55,33,12.62,2.80,0.56,33,13.10,2.85,0.57,33,13.62,2.91,0.58,33,14.03,2.97,0.59,33,14.59,3.11,0.62,34,15.17,2.69,0.54,35,15.48,2.64,0.53,35,16.25,3.43,0.69,35,16.58,3.46,0.69,35,16.91,3.74,0.75,35,17.08,2.82,0.56,35,17.42,2.90,0.58,35,17.59,3.48,0.70,35,17.75,3.80,0.76,35,17.91,4.10,0.82,35,18.00,4.51,0.90,35,18.14,4.60,0.92,35,18.27,4.69,0.94,35,18.38,4.84,0.97,35,18.53,5.27,1.05,35,18.68,5.43,1.09,37,18.79,4.98,1.00,37,18.96,5.27,1.05,37,19.05,4.93,0.99,37,19.15,5.18,1.04,37,19.19,5.28,1.06,37,19.36,5.49,1.10,37,19.94,5.66,1.13,37,20.14,5.83,1.17,37,20.32,5.89,1.18,37,20.93,6.00,1.20,37,21.14,5.53,1.11,37,21.56,5.76,1.15,37,21.99,5.99,1.20,37,22.43,6.23,1.25,37,22.88,6.47,1.29,37,23.34,5.13,1.03,37,23.57,5.59,1.12,37,23.81,5.28,1.06,39,24.02,5.49,1.10,39,24.26,5.60,1.12,39,24.46,5.72,1.14,39,24.68,5.89,1.18,39,24.87,6.24,1.25,39,27.36,6.06,1.21,39,27.61,5.98,1.20,40,27.88,6.09,1.22,41,28.13,6.34,1.27,41,28.42,7.61,1.52,41,28.67,9.13,1.83,41,
FINANCE WALES,Cardiff,Finance,10,1,0.13,54,10.30,1.10,0.22,54,10.70,1.21,0.24,54,1.10,0.22,54,11.50,1.16,0.23,54,11.90,1.12,0.22,56,12.40,1.12,0.22,56,12.80,1.10,0.22,56,13.00,1.16,0.23,56,13.40,1.10,0.22,56,13.50,1.12,0.22,56,13.77,1.16,0.23,56,14.18,1.17,0.23,56,14.72,1.19,0.24,56,15.30,1.21,0.24,56,15.76,1.24,0.25,56,16.39,1.30,0.26,57,17.05,1.12,0.22,58,17.39,1.10,0.22,58,18.26,1.43,0.29,58,18.62,1.44,0.29,58,19.00,1.56,0.31,58,19.19,1.18,0.24,58,19.57,1.21,0.24,58,19.77,1.45,0.29,58,19.94,1.58,0.32,58,20.12,1.71,0.34,58,20.22,1.88,0.38,58,20.39,1.92,0.38,58,20.53,1.96,0.39,58,20.65,2.01,0.40,58,20.82,2.20,0.44,58,20.98,2.26,0.45,60,21.11,2.08,0.42,60,21.30,2.20,0.44,60,21.41,2.06,0.41,60,21.51,2.16,0.43,60,21.56,2.20,0.44,60,21.75,2.29,0.46,60,22.40,2.36,0.47,60,22.63,2.43,0.49,60,22.83,2.45,0.49,60,23.52,2.50,0.50,60,23.75,2.31,0.46,60,24.23,2.40,0.48,60,24.71,2.49,0.50,60,25.20,2.59,0.52,60,25.71,2.70,0.54,60,26.22,2.14,0.43,60,26.48,2.33,0.47,60,26.75,2.20,0.44,62,26.99,2.29,0.46,62,27.26,2.34,0.47,62,27.48,2.38,0.48,62,27.73,2.45,0.49,62,27.95,2.60,0.52,62,30.74,2.52,0.50,62,31.02,2.49,0.50,63,31.33,2.54,0.51,64,31.61,2.64,0.53,64,31.93,3.17,0.63,64,32.21,3.80,0.76,64,
SOLAR WINDOWS,Caerphilly,"UPVC windows, doors and related products",11.8,0.5,0.07,34,12.15,0.55,0.11,34,12.63,0.61,0.12,34,0.55,0.11,34,13.57,0.58,0.12,34,14.04,0.56,0.11,36,14.63,0.56,0.11,36,15.10,0.55,0.11,36,15.34,0.58,0.12,36,15.81,0.55,0.11,36,15.93,0.56,0.11,36,16.25,0.58,0.12,36,16.73,0.58,0.12,36,17.36,0.59,0.12,36,18.06,0.61,0.12,36,18.60,0.62,0.12,36,19.34,0.65,0.13,37,20.12,0.56,0.11,38,20.52,0.55,0.11,38,21.55,0.72,0.14,38,21.98,0.72,0.14,38,22.42,0.78,0.16,38,22.64,0.59,0.12,38,23.09,0.61,0.12,38,23.32,0.73,0.15,38,23.53,0.79,0.16,38,23.75,0.85,0.17,38,23.86,0.94,0.19,38,24.06,0.96,0.19,38,24.22,0.98,0.20,38,24.37,1.01,0.20,38,24.56,1.10,0.22,38,24.76,1.13,0.23,40,24.91,1.04,0.21,40,25.13,1.10,0.22,40,25.26,1.03,0.21,40,25.39,1.08,0.22,40,25.44,1.10,0.22,40,25.67,1.14,0.23,40,26.44,1.18,0.24,40,26.70,1.21,0.24,40,26.94,1.23,0.25,40,27.75,1.25,0.25,40,28.03,1.15,0.23,40,28.59,1.20,0.24,40,29.16,1.25,0.25,40,29.74,1.30,0.26,40,30.34,1.35,0.27,40,30.94,1.07,0.21,40,31.25,1.16,0.23,40,31.56,1.10,0.22,42,31.85,1.14,0.23,42,32.17,1.17,0.23,42,32.42,1.19,0.24,42,32.72,1.23,0.25,42,32.98,1.30,0.26,42,36.28,1.26,0.25,42,36.60,1.25,0.25,43,36.97,1.27,0.25,44,37.30,1.32,0.26,44,37.67,1.58,0.32,44,38.01,1.90,0.38,44,
CORNELIUS,Port Talbot,Wire harnesses and glass panels,11.7,0.5,0.07,65,12.05,0.55,0.11,65,12.52,0.61,0.12,65,0.55,0.11,65,13.46,0.58,0.12,65,13.92,0.56,0.11,67,14.51,0.56,0.11,67,14.98,0.55,0.11,67,15.21,0.58,0.12,67,15.68,0.55,0.11,67,15.80,0.56,0.11,67,16.11,0.58,0.12,67,16.58,0.58,0.12,67,17.22,0.59,0.12,67,17.91,0.61,0.12,67,18.44,0.62,0.12,67,19.18,0.65,0.13,68,19.95,0.56,0.11,69,20.35,0.55,0.11,69,21.36,0.72,0.14,69,21.79,0.72,0.14,69,22.23,0.78,0.16,69,22.45,0.59,0.12,69,22.90,0.61,0.12,69,23.13,0.73,0.15,69,23.33,0.79,0.16,69,23.54,0.85,0.17,69,23.66,0.94,0.19,69,23.85,0.96,0.19,69,24.02,0.98,0.20,69,24.16,1.01,0.20,69,24.36,1.10,0.22,69,24.55,1.13,0.23,71,24.70,1.04,0.21,71,24.92,1.10,0.22,71,25.05,1.03,0.21,71,25.17,1.08,0.22,71,25.22,1.10,0.22,71,25.45,1.14,0.23,71,26.21,1.18,0.24,71,26.47,1.21,0.24,71,26.71,1.23,0.25,71,27.51,1.25,0.25,71,27.79,1.15,0.23,71,28.34,1.20,0.24,71,28.91,1.25,0.25,71,29.49,1.30,0.26,71,30.08,1.35,0.27,71,30.68,1.07,0.21,71,30.99,1.16,0.23,71,31.30,1.10,0.22,73,31.58,1.14,0.23,73,31.89,1.17,0.23,73,32.15,1.19,0.24,73,32.44,1.23,0.25,73,32.70,1.30,0.26,73,35.97,1.26,0.25,73,36.29,1.25,0.25,74,36.66,1.27,0.25,75,36.99,1.32,0.26,75,37.35,1.58,0.32,75,37.69,1.90,0.38,75,
BAKERFIELD (WALES),Swansea,Burger King restaurants franchisee,10.90,0.5,0.07,56,11.23,0.55,0.11,56,11.66,0.61,0.12,56,0.55,0.11,56,12.54,0.58,0.12,56,12.97,0.56,0.11,58,13.52,0.56,0.11,58,13.95,0.55,0.11,58,14.17,0.58,0.12,58,14.61,0.55,0.11,58,14.72,0.56,0.11,58,15.01,0.58,0.12,58,15.45,0.58,0.12,58,16.04,0.59,0.12,58,16.68,0.61,0.12,58,17.18,0.62,0.12,58,17.87,0.65,0.13,59,18.58,0.56,0.11,60,18.96,0.55,0.11,60,19.90,0.72,0.14,60,20.30,0.72,0.14,60,20.71,0.78,0.16,60,20.91,0.59,0.12,60,21.33,0.61,0.12,60,21.55,0.73,0.15,60,21.74,0.79,0.16,60,21.94,0.85,0.17,60,22.04,0.94,0.19,60,22.22,0.96,0.19,60,22.38,0.98,0.20,60,22.51,1.01,0.20,60,22.69,1.10,0.22,60,22.87,1.13,0.23,62,23.01,1.04,0.21,62,23.22,1.10,0.22,62,23.33,1.03,0.21,62,23.45,1.08,0.22,62,23.50,1.10,0.22,62,23.71,1.14,0.23,62,24.42,1.18,0.24,62,24.66,1.21,0.24,62,24.89,1.23,0.25,62,25.63,1.25,0.25,62,25.89,1.15,0.23,62,26.41,1.20,0.24,62,26.93,1.25,0.25,62,27.47,1.30,0.26,62,28.02,1.35,0.27,62,28.58,1.07,0.21,62,28.87,1.16,0.23,62,29.16,1.10,0.22,64,29.42,1.14,0.23,64,29.71,1.17,0.23,64,29.95,1.19,0.24,64,30.22,1.23,0.25,64,30.46,1.30,0.26,64,33.51,1.26,0.25,64,33.81,1.25,0.25,65,34.15,1.27,0.25,66,34.46,1.32,0.26,66,34.80,1.58,0.32,66,35.11,1.90,0.38,66,
MONOLITHIC REFRACTORIES,Neath,Industrial materials,27.50,1,0.13,32,28.33,1.10,0.22,32,29.43,1.21,0.24,32,1.10,0.22,32,31.63,1.16,0.23,32,32.73,1.12,0.22,34,34.10,1.12,0.22,34,35.20,1.10,0.22,34,35.75,1.16,0.23,34,36.85,1.10,0.22,34,37.13,1.12,0.22,34,37.87,1.16,0.23,34,38.98,1.17,0.23,34,40.47,1.19,0.24,34,42.08,1.21,0.24,34,43.35,1.24,0.25,34,45.08,1.30,0.26,35,46.88,1.12,0.22,36,47.82,1.10,0.22,36,50.21,1.43,0.29,36,51.22,1.44,0.29,36,52.24,1.56,0.31,36,52.76,1.18,0.24,36,53.82,1.21,0.24,36,54.36,1.45,0.29,36,54.85,1.58,0.32,36,55.34,1.71,0.34,36,55.62,1.88,0.38,36,56.06,1.92,0.38,36,56.45,1.96,0.39,36,56.79,2.01,0.40,36,57.25,2.20,0.44,36,57.71,2.26,0.45,38,58.05,2.08,0.42,38,58.57,2.20,0.44,38,58.87,2.06,0.41,38,59.16,2.16,0.43,38,59.28,2.20,0.44,38,59.81,2.29,0.46,38,61.61,2.36,0.47,38,62.22,2.43,0.49,38,62.78,2.45,0.49,38,64.67,2.50,0.50,38,65.31,2.31,0.46,38,66.62,2.40,0.48,38,67.95,2.49,0.50,38,69.31,2.59,0.52,38,70.70,2.70,0.54,38,72.11,2.14,0.43,38,72.83,2.33,0.47,38,73.56,2.20,0.44,40,74.22,2.29,0.46,40,74.97,2.34,0.47,40,75.57,2.38,0.48,40,76.25,2.45,0.49,40,76.86,2.60,0.52,40,84.54,2.52,0.50,40,85.30,2.49,0.50,41,86.16,2.54,0.51,42,86.93,2.64,0.53,42,87.80,3.17,0.63,42,88.59,3.80,0.76,42,
